Customer,# Transactions,Year
CUSTOMER 2110,27,2012
CUSTOMER 2111,40909,2012
CUSTOMER 2116,385297,2012
CUSTOMER 2119,2449976,2012
CUSTOMER 2121,151022,2012
CUSTOMER 2123,114194,2012
CUSTOMER 2124,2942,2012
CUSTOMER 2125,0,2012
CUSTOMER 2126,3489468,2012
CUSTOMER 2127,887762,2012
CUSTOMER 2129,42784,2012
CUSTOMER 2130,512079,2012
CUSTOMER 2131,0,2012
CUSTOMER 2132,242678,2012
CUSTOMER 2137,7718,2012
CUSTOMER 2138,580232,2012
CUSTOMER 2139,473131,2012
CUSTOMER 2140,4676163,2012
CUSTOMER 2143,179643,2012
CUSTOMER 2147,2181198,2012
CUSTOMER 2150,36852,2012
CUSTOMER 2151,5567,2012
CUSTOMER 2152,53119,2012
CUSTOMER 2153,80389,2012
CUSTOMER 2154,73,2012
CUSTOMER 2157,1132546,2012
CUSTOMER 2159,113800,2012
CUSTOMER 2162,841,2012
CUSTOMER 2165,10759,2012
CUSTOMER 2167,25547,2012
CUSTOMER 2169,1280,2012
CUSTOMER 2171,3131,2012
CUSTOMER 2175,3953,2012
CUSTOMER 2177,8,2012
CUSTOMER 2180,14657,2012
CUSTOMER 2182,2975573,2012
CUSTOMER 2183,360129,2012
CUSTOMER 2186,113214,2012
CUSTOMER 2187,7554,2012
CUSTOMER 2189,8,2012
CUSTOMER 2191,70120,2012
CUSTOMER 2193,6940,2012
CUSTOMER 2195,14726,2012
CUSTOMER 2196,117931,2012
CUSTOMER 2200,447518,2012
CUSTOMER 2201,602920,2012
CUSTOMER 2206,13403,2012
CUSTOMER 2208,504041,2012
CUSTOMER 2209,76886,2012
CUSTOMER 2210,633210,2012
CUSTOMER 2212,5,2012
CUSTOMER 2214,194,2012
CUSTOMER 2215,11,2012
CUSTOMER 2218,48,2012
CUSTOMER 2219,11982,2012
CUSTOMER 2220,10,2012
CUSTOMER 2221,8389,2012
CUSTOMER 2223,1666639,2012
CUSTOMER 2224,1256234,2012
CUSTOMER 2225,227949,2012
CUSTOMER 2227,4307,2012
CUSTOMER 2229,45745,2012
CUSTOMER 2234,3086,2012
CUSTOMER 2236,79567,2012
CUSTOMER 2237,2367,2012
CUSTOMER 2238,673557,2012
CUSTOMER 2239,32,2012
CUSTOMER 2242,203,2012
CUSTOMER 2244,0,2012
CUSTOMER 2246,275089,2012
CUSTOMER 2247,181318,2012
CUSTOMER 2248,33616,2012
CUSTOMER 2249,1195623,2012
CUSTOMER 2250,143768,2012
CUSTOMER 2255,34521,2012
CUSTOMER 2257,27,2012
CUSTOMER 2261,100511,2012
CUSTOMER 2262,11250,2012
CUSTOMER 2263,27222,2012
CUSTOMER 2264,4998,2012
CUSTOMER 2266,179715,2012
CUSTOMER 2267,2987820,2012
CUSTOMER 2268,47711,2012
CUSTOMER 2273,32654,2012
CUSTOMER 2274,6899,2012
CUSTOMER 2275,0,2012
CUSTOMER 2277,279720,2012
CUSTOMER 2278,427046,2012
CUSTOMER 2279,574,2012
CUSTOMER 2281,368640,2012
CUSTOMER 2285,9194,2012
CUSTOMER 2286,62012,2012
CUSTOMER 2290,231,2012
CUSTOMER 2294,1238,2012
CUSTOMER 2295,8439,2012
CUSTOMER 2298,12,2012
CUSTOMER 2299,26193,2012
CUSTOMER 2300,83987,2012
CUSTOMER 2301,1247,2012
CUSTOMER 2303,20486,2012
CUSTOMER 2307,67,2012
CUSTOMER 2309,93666,2012
CUSTOMER 2314,85684,2012
CUSTOMER 2315,2769,2012
CUSTOMER 2318,98,2012
CUSTOMER 2322,50,2012
CUSTOMER 2323,0,2012
CUSTOMER 2325,44180,2012
CUSTOMER 2326,0,2012
CUSTOMER 2331,5403844,2012
CUSTOMER 2333,15044,2012
CUSTOMER 2334,176332,2012
CUSTOMER 2336,6299,2012
CUSTOMER 2339,1648253,2012
CUSTOMER 2340,0,2012
CUSTOMER 2341,19453105,2012
CUSTOMER 2342,229992,2012
CUSTOMER 2344,0,2012
CUSTOMER 2345,330530,2012
CUSTOMER 2349,82042,2012
CUSTOMER 2350,1132,2012
CUSTOMER 2351,10157,2012
CUSTOMER 2355,616929,2012
CUSTOMER 2356,936816,2012
CUSTOMER 2359,1186,2012
CUSTOMER 2360,27,2012
CUSTOMER 2362,0,2012
CUSTOMER 2365,199,2012
CUSTOMER 2366,36308,2012
CUSTOMER 2370,37794,2012
CUSTOMER 2371,0,2012
CUSTOMER 2376,551,2012
CUSTOMER 2377,1246353,2012
CUSTOMER 2378,399,2012
CUSTOMER 2380,717822,2012
CUSTOMER 2381,404870,2012
CUSTOMER 2386,214620,2012
CUSTOMER 2387,77351,2012
CUSTOMER 2388,29874,2012
CUSTOMER 2389,6265,2012
CUSTOMER 2391,327240,2012
CUSTOMER 2392,1981457,2012
CUSTOMER 2395,8085,2012
CUSTOMER 2396,16095783,2012
CUSTOMER 2397,38405,2012
CUSTOMER 2398,274187,2012
CUSTOMER 2399,3278541,2012
CUSTOMER 2400,10776,2012
CUSTOMER 2401,101449,2012
CUSTOMER 2403,277298,2012
CUSTOMER 2404,298,2012
CUSTOMER 2405,104,2012
CUSTOMER 2406,3704,2012
CUSTOMER 2412,124779,2012
CUSTOMER 2413,160187,2012
CUSTOMER 2416,40350,2012
CUSTOMER 2417,98653,2012
CUSTOMER 2421,290339,2012
CUSTOMER 2428,1112138,2012
CUSTOMER 2430,3332,2012
CUSTOMER 2437,192642,2012
CUSTOMER 2443,91124,2012
CUSTOMER 2446,0,2012
CUSTOMER 2448,257,2012
CUSTOMER 2449,2746135,2012
CUSTOMER 2452,515,2012
CUSTOMER 2453,40,2012
CUSTOMER 2456,198037,2012
CUSTOMER 2457,14224,2012
CUSTOMER 2460,0,2012
CUSTOMER 2465,898205,2012
CUSTOMER 2467,1161472,2012
CUSTOMER 2468,5,2012
CUSTOMER 2470,765406,2012
CUSTOMER 2472,88872,2012
CUSTOMER 2476,406,2012
CUSTOMER 2480,0,2012
CUSTOMER 2485,255,2012
CUSTOMER 2489,166017,2012
CUSTOMER 2492,253,2012
CUSTOMER 2493,546757,2012
CUSTOMER 2495,222271,2012
CUSTOMER 2498,25761,2012
CUSTOMER 2500,16,2012
CUSTOMER 2510,6224,2012
CUSTOMER 2511,1012,2012
CUSTOMER 2513,3609407,2012
CUSTOMER 2514,1380,2012
CUSTOMER 2516,7450,2012
CUSTOMER 2519,0,2012
CUSTOMER 2520,0,2012
CUSTOMER 2521,0,2012
CUSTOMER 2524,6024,2012
CUSTOMER 2525,751524,2012
CUSTOMER 2528,82619,2012
CUSTOMER 2529,130092,2012
CUSTOMER 2531,8003,2012
CUSTOMER 2532,131209,2012
CUSTOMER 2533,203955,2012
CUSTOMER 2534,14903,2012
CUSTOMER 2536,0,2012
CUSTOMER 2545,0,2012
CUSTOMER 2547,615,2012
CUSTOMER 2549,0,2012
CUSTOMER 2551,15621,2012
CUSTOMER 2552,34748,2012
CUSTOMER 2555,162,2012
CUSTOMER 2558,61704,2012
CUSTOMER 2559,101,2012
CUSTOMER 2560,0,2012
CUSTOMER 2561,911414,2012
CUSTOMER 2564,852,2012
CUSTOMER 2565,2244116,2012
CUSTOMER 2567,3111845,2012
CUSTOMER 2569,1578550,2012
CUSTOMER 2575,144,2012
CUSTOMER 2576,3439056,2012
CUSTOMER 2578,130412,2012
CUSTOMER 2579,626,2012
CUSTOMER 2580,709,2012
CUSTOMER 2581,0,2012
CUSTOMER 2583,3,2012
CUSTOMER 2585,5308744,2012
CUSTOMER 2587,0,2012
CUSTOMER 2591,26955,2012
CUSTOMER 2592,11534,2012
CUSTOMER 2600,382,2012
CUSTOMER 2603,0,2012
CUSTOMER 2605,0,2012
CUSTOMER 2607,148,2012
CUSTOMER 2608,387533,2012
CUSTOMER 2610,2539,2012
CUSTOMER 2613,770,2012
CUSTOMER 2614,779484,2012
CUSTOMER 2617,23699,2012
CUSTOMER 2618,44,2012
CUSTOMER 2622,0,2012
CUSTOMER 2623,12049,2012
CUSTOMER 2624,50064,2012
CUSTOMER 2627,14804,2012
CUSTOMER 2628,31861,2012
CUSTOMER 2630,142958,2012
CUSTOMER 2631,624210,2012
CUSTOMER 2632,39684,2012
CUSTOMER 2633,10426,2012
CUSTOMER 2640,0,2012
CUSTOMER 2642,6697,2012
CUSTOMER 2643,682,2012
CUSTOMER 2644,12997,2012
CUSTOMER 2645,20307746,2012
CUSTOMER 2646,1864013,2012
CUSTOMER 2649,1223,2012
CUSTOMER 2650,16800484,2012
CUSTOMER 2652,2222808,2012
CUSTOMER 2654,723160,2012
CUSTOMER 2656,26740,2012
CUSTOMER 2658,21376,2012
CUSTOMER 2659,89,2012
CUSTOMER 2669,0,2012
CUSTOMER 2670,0,2012
CUSTOMER 2672,25585,2012
CUSTOMER 2673,134,2012
CUSTOMER 2674,54433,2012
CUSTOMER 2706,9076,2012
CUSTOMER 2707,11820,2012
CUSTOMER 2708,191911,2012
CUSTOMER 2709,215438,2012
CUSTOMER 2713,284,2012
CUSTOMER 2715,3001,2012
CUSTOMER 2719,176,2012
CUSTOMER 2721,8,2012
CUSTOMER 2722,0,2012
CUSTOMER 2723,0,2012
CUSTOMER 2725,313668,2012
CUSTOMER 2728,26,2012
CUSTOMER 2729,10054,2012
CUSTOMER 2730,56075,2012
CUSTOMER 2737,25662,2012
CUSTOMER 2741,0,2012
CUSTOMER 2743,19501,2012
CUSTOMER 2744,622295,2012
CUSTOMER 2749,74,2012
CUSTOMER 2751,17253,2012
CUSTOMER 2754,16,2012
CUSTOMER 2755,129385,2012
CUSTOMER 2756,168712,2012
CUSTOMER 2757,7215586,2012
CUSTOMER 2758,9125,2012
CUSTOMER 2760,36694,2012
CUSTOMER 2761,377323,2012
CUSTOMER 2762,2659,2012
CUSTOMER 2764,476130,2012
CUSTOMER 2765,88331,2012
CUSTOMER 2766,965948,2012
CUSTOMER 2767,0,2012
CUSTOMER 2768,200401,2012
CUSTOMER 2769,853097,2012
CUSTOMER 2771,29118,2012
CUSTOMER 2772,0,2012
CUSTOMER 2773,12,2012
CUSTOMER 2774,0,2012
CUSTOMER 2775,39971,2012
CUSTOMER 2777,114855,2012
CUSTOMER 2778,103139,2012
CUSTOMER 2780,256189,2012
CUSTOMER 2782,40808,2012
CUSTOMER 2783,367743,2012
CUSTOMER 2784,0,2012
CUSTOMER 2785,2894,2012
CUSTOMER 2786,10891,2012
CUSTOMER 2789,16363,2012
CUSTOMER 2793,8,2012
CUSTOMER 2795,323285,2012
CUSTOMER 2796,83452,2012
CUSTOMER 2801,43203,2012
CUSTOMER 2803,191742,2012
CUSTOMER 2804,5897,2012
CUSTOMER 2807,910666,2012
CUSTOMER 2809,10184,2012
CUSTOMER 2810,448037,2012
CUSTOMER 2812,40577805,2012
CUSTOMER 2814,505191,2012
CUSTOMER 2816,42770,2012
CUSTOMER 2817,0,2012
CUSTOMER 2822,11224109,2012
CUSTOMER 2824,0,2012
CUSTOMER 2827,1,2012
CUSTOMER 2828,278,2012
CUSTOMER 2829,34813,2012
CUSTOMER 2830,19541,2012
CUSTOMER 2831,9685,2012
CUSTOMER 2835,28050657,2012
CUSTOMER 2836,113370,2012
CUSTOMER 2838,2214473,2012
CUSTOMER 2839,47025,2012
CUSTOMER 2840,0,2012
CUSTOMER 2843,5389,2012
CUSTOMER 2847,3293433,2012
CUSTOMER 2848,280754,2012
CUSTOMER 2849,69647,2012
CUSTOMER 2851,1170420,2012
CUSTOMER 2854,11481,2012
CUSTOMER 2855,263412,2012
CUSTOMER 2856,701296,2012
CUSTOMER 2857,54530,2012
CUSTOMER 2858,1328536,2012
CUSTOMER 2859,0,2012
CUSTOMER 2861,354,2012
CUSTOMER 2863,3640,2012
CUSTOMER 2864,7022948,2012
CUSTOMER 2865,45695,2012
CUSTOMER 2866,2975,2012
CUSTOMER 2869,208745,2012
CUSTOMER 2870,265200,2012
CUSTOMER 2871,336958,2012
CUSTOMER 2874,2615634,2012
CUSTOMER 2877,0,2012
CUSTOMER 2878,1115,2012
CUSTOMER 2879,331758,2012
CUSTOMER 2880,0,2012
CUSTOMER 2883,17773,2012
CUSTOMER 2884,35,2012
CUSTOMER 2886,9846,2012
CUSTOMER 2887,0,2012
CUSTOMER 2892,56758,2012
CUSTOMER 2893,100967,2012
CUSTOMER 2894,264,2012
CUSTOMER 2899,165483,2012
CUSTOMER 2901,15555,2012
CUSTOMER 2903,52982,2012
CUSTOMER 2905,8292,2012
CUSTOMER 2908,0,2012
CUSTOMER 2910,0,2012
CUSTOMER 2911,9285378,2012
CUSTOMER 2912,655,2012
CUSTOMER 2913,84,2012
CUSTOMER 2915,441716,2012
CUSTOMER 2917,4,2012
CUSTOMER 2918,103,2012
CUSTOMER 2920,65,2012
CUSTOMER 2921,1324,2012
CUSTOMER 2924,355067,2012
CUSTOMER 2926,1742406,2012
CUSTOMER 2927,545240,2012
CUSTOMER 2928,1871148,2012
CUSTOMER 2929,11098,2012
CUSTOMER 2931,33895,2012
CUSTOMER 2932,1,2012
CUSTOMER 2933,10908,2012
CUSTOMER 2934,253810,2012
CUSTOMER 2936,148,2012
CUSTOMER 2938,0,2012
CUSTOMER 2939,9764,2012
CUSTOMER 2940,565156,2012
CUSTOMER 2942,161667,2012
CUSTOMER 2947,5969,2012
CUSTOMER 2950,26,2012
CUSTOMER 2951,615,2012
CUSTOMER 2959,706990,2012
CUSTOMER 2961,54918,2012
CUSTOMER 2964,86252,2012
CUSTOMER 2965,17606,2012
CUSTOMER 2966,181267,2012
CUSTOMER 2967,28743,2012
CUSTOMER 2968,142096,2012
CUSTOMER 2969,704114,2012
CUSTOMER 2970,277610,2012
CUSTOMER 2971,230226,2012
CUSTOMER 2973,146,2012
CUSTOMER 2976,254,2012
CUSTOMER 2977,4065344,2012
CUSTOMER 2978,638605,2012
CUSTOMER 2982,8584680,2012
CUSTOMER 2984,129,2012
CUSTOMER 2988,93,2012
CUSTOMER 2994,290,2012
CUSTOMER 3000,2711292,2012
CUSTOMER 3003,124639,2012
CUSTOMER 3004,40,2012
CUSTOMER 3005,78230,2012
CUSTOMER 3010,0,2012
CUSTOMER 3011,433,2012
CUSTOMER 3014,166725,2012
CUSTOMER 3016,12054,2012
CUSTOMER 3019,311,2012
CUSTOMER 3020,1752,2012
CUSTOMER 3021,1854389,2012
CUSTOMER 3023,18,2012
CUSTOMER 3024,93510,2012
CUSTOMER 3025,154,2012
CUSTOMER 3026,465647,2012
CUSTOMER 3028,147765,2012
CUSTOMER 3032,5387265,2012
CUSTOMER 3034,36,2012
CUSTOMER 3035,9914,2012
CUSTOMER 3036,98331,2012
CUSTOMER 3038,316983,2012
CUSTOMER 3039,0,2012
CUSTOMER 3040,20520441,2012
CUSTOMER 3042,94,2012
CUSTOMER 3045,6802,2012
CUSTOMER 3046,434984,2012
CUSTOMER 3048,0,2012
CUSTOMER 3050,0,2012
CUSTOMER 3052,305,2012
CUSTOMER 3057,1878,2012
CUSTOMER 3064,0,2012
CUSTOMER 3067,45429,2012
CUSTOMER 3069,36691,2012
CUSTOMER 3070,86,2012
CUSTOMER 3071,12389,2012
CUSTOMER 3072,151939,2012
CUSTOMER 3076,3224,2012
CUSTOMER 3077,0,2012
CUSTOMER 3078,17197,2012
CUSTOMER 3079,0,2012
CUSTOMER 3082,63813,2012
CUSTOMER 3084,14208,2012
CUSTOMER 3085,23482,2012
CUSTOMER 3088,8,2012
CUSTOMER 3090,0,2012
CUSTOMER 3091,128700,2012
CUSTOMER 3092,560982,2012
CUSTOMER 3093,54066,2012
CUSTOMER 3095,1198,2012
CUSTOMER 3096,60,2012
CUSTOMER 3098,225447,2012
CUSTOMER 3099,528,2012
CUSTOMER 3100,24,2012
CUSTOMER 3105,0,2012
CUSTOMER 3108,12,2012
CUSTOMER 3109,0,2012
CUSTOMER 3110,1204,2012
CUSTOMER 3111,4636,2012
CUSTOMER 3112,127168,2012
CUSTOMER 3115,7300897,2012
CUSTOMER 3119,0,2012
CUSTOMER 3120,168651,2012
CUSTOMER 3121,281454,2012
CUSTOMER 3122,49381,2012
CUSTOMER 3123,589657,2012
CUSTOMER 3124,599979,2012
CUSTOMER 3125,54,2012
CUSTOMER 3126,222102,2012
CUSTOMER 3129,584,2012
CUSTOMER 3131,332957,2012
CUSTOMER 3133,475224,2012
CUSTOMER 3141,124657,2012
CUSTOMER 3142,8739,2012
CUSTOMER 3144,0,2012
CUSTOMER 3145,228503,2012
CUSTOMER 3147,13826,2012
CUSTOMER 3149,34622,2012
CUSTOMER 3150,0,2012
CUSTOMER 3154,332587,2012
CUSTOMER 3155,514128,2012
CUSTOMER 3157,0,2012
CUSTOMER 3158,205045,2012
CUSTOMER 3159,43371,2012
CUSTOMER 3160,29544,2012
CUSTOMER 3161,20,2012
CUSTOMER 3162,0,2012
CUSTOMER 3166,108178,2012
CUSTOMER 3170,63345,2012
CUSTOMER 3171,0,2012
CUSTOMER 3174,1574,2012
CUSTOMER 3175,2013,2012
CUSTOMER 3176,131044,2012
CUSTOMER 3179,106,2012
CUSTOMER 3180,1269,2012
CUSTOMER 3181,24128,2012
CUSTOMER 3184,52949,2012
CUSTOMER 3188,824,2012
CUSTOMER 3189,19095,2012
CUSTOMER 3190,152,2012
CUSTOMER 3191,28555,2012
CUSTOMER 3194,10937,2012
CUSTOMER 3195,134920,2012
CUSTOMER 3196,4480,2012
CUSTOMER 3197,0,2012
CUSTOMER 3200,4895113,2012
CUSTOMER 3202,4038,2012
CUSTOMER 3203,1032526,2012
CUSTOMER 3205,1030360,2012
CUSTOMER 3206,933,2012
CUSTOMER 3207,205819,2012
CUSTOMER 3208,849298,2012
CUSTOMER 3209,7016,2012
CUSTOMER 3210,156740,2012
CUSTOMER 3212,327705,2012
CUSTOMER 3213,6613,2012
CUSTOMER 3214,82,2012
CUSTOMER 3215,123149,2012
CUSTOMER 3216,810,2012
CUSTOMER 3217,4906767,2012
CUSTOMER 3218,109924,2012
CUSTOMER 3222,54813,2012
CUSTOMER 3223,39147,2012
CUSTOMER 3225,983,2012
CUSTOMER 3229,322327,2012
CUSTOMER 3230,0,2012
CUSTOMER 3231,363,2012
CUSTOMER 3232,0,2012
CUSTOMER 3234,331,2012
CUSTOMER 3235,0,2012
CUSTOMER 3236,271917,2012
CUSTOMER 3238,75742,2012
CUSTOMER 3239,74,2012
CUSTOMER 3240,38644,2012
CUSTOMER 3241,213456,2012
CUSTOMER 3243,1982,2012
CUSTOMER 3244,5504,2012
CUSTOMER 3246,204065,2012
CUSTOMER 3247,510910,2012
CUSTOMER 3249,0,2012
CUSTOMER 3250,2041854,2012
CUSTOMER 3256,1293585,2012
CUSTOMER 3260,214492,2012
CUSTOMER 3265,45916,2012
CUSTOMER 3266,0,2012
CUSTOMER 3267,77529,2012
CUSTOMER 3273,3996,2012
CUSTOMER 3276,45587,2012
CUSTOMER 3279,6329,2012
CUSTOMER 3280,19139,2012
CUSTOMER 3287,89701,2012
CUSTOMER 3288,352472,2012
CUSTOMER 3290,849,2012
CUSTOMER 3291,263304,2012
CUSTOMER 3292,113703,2012
CUSTOMER 3293,9068344,2012
CUSTOMER 3294,3428706,2012
CUSTOMER 3295,305496,2012
CUSTOMER 3297,0,2012
CUSTOMER 3298,56752,2012
CUSTOMER 3299,182,2012
CUSTOMER 3300,164854,2012
CUSTOMER 3301,21336,2012
CUSTOMER 3302,0,2012
CUSTOMER 3303,0,2012
CUSTOMER 3304,3,2012
CUSTOMER 3305,3549,2012
CUSTOMER 3307,112,2012
CUSTOMER 3308,18777,2012
CUSTOMER 3309,1205263,2012
CUSTOMER 3310,584430,2012
CUSTOMER 3312,3070,2012
CUSTOMER 3313,423063,2012
CUSTOMER 3315,345,2012
CUSTOMER 3317,127233,2012
CUSTOMER 3321,672302,2012
CUSTOMER 3322,54,2012
CUSTOMER 3324,55753,2012
CUSTOMER 3325,106447,2012
CUSTOMER 3326,6282,2012
CUSTOMER 3327,20897,2012
CUSTOMER 3329,252205,2012
CUSTOMER 3330,62111,2012
CUSTOMER 3334,44014,2012
CUSTOMER 3335,613947,2012
CUSTOMER 3339,79695,2012
CUSTOMER 3340,124603,2012
CUSTOMER 3341,0,2012
CUSTOMER 3342,306146,2012
CUSTOMER 3343,287,2012
CUSTOMER 3346,0,2012
CUSTOMER 3347,30708,2012
CUSTOMER 3348,0,2012
CUSTOMER 3349,993,2012
CUSTOMER 3352,545060,2012
CUSTOMER 3353,12903,2012
CUSTOMER 3355,20,2012
CUSTOMER 3357,24702,2012
CUSTOMER 3358,24064,2012
CUSTOMER 3359,10643,2012
CUSTOMER 3363,24023,2012
CUSTOMER 3364,6,2012
CUSTOMER 3365,52,2012
CUSTOMER 3367,0,2012
CUSTOMER 3368,22,2012
CUSTOMER 3369,551,2012
CUSTOMER 3370,28380,2012
CUSTOMER 3375,259135,2012
CUSTOMER 3379,90,2012
CUSTOMER 3386,18858,2012
CUSTOMER 3387,266028,2012
CUSTOMER 3390,3088,2012
CUSTOMER 3393,113571,2012
CUSTOMER 3394,216911,2012
CUSTOMER 3395,17238,2012
CUSTOMER 3396,743,2012
CUSTOMER 3398,2181,2012
CUSTOMER 3399,115486,2012
CUSTOMER 3400,0,2012
CUSTOMER 3403,0,2012
CUSTOMER 3404,42722,2012
CUSTOMER 3405,35310,2012
CUSTOMER 3406,169169,2012
CUSTOMER 3407,17,2012
CUSTOMER 3414,80413,2012
CUSTOMER 3415,499,2012
CUSTOMER 3416,7797,2012
CUSTOMER 3417,30436,2012
CUSTOMER 3418,7628,2012
CUSTOMER 3420,6990026,2012
CUSTOMER 3422,56455,2012
CUSTOMER 3425,703,2012
CUSTOMER 3427,16,2012
CUSTOMER 3428,102,2012
CUSTOMER 3429,210607,2012
CUSTOMER 3430,219640,2012
CUSTOMER 3431,1005,2012
CUSTOMER 3433,148565,2012
CUSTOMER 3436,52355,2012
CUSTOMER 3437,0,2012
CUSTOMER 3439,62525,2012
CUSTOMER 3445,0,2012
CUSTOMER 3446,73181,2012
CUSTOMER 3447,631,2012
CUSTOMER 3450,23799,2012
CUSTOMER 3452,8,2012
CUSTOMER 3454,78975,2012
CUSTOMER 3455,113017,2012
CUSTOMER 3460,28,2012
CUSTOMER 3463,8568,2012
CUSTOMER 3464,0,2012
CUSTOMER 3468,10621575,2012
CUSTOMER 3470,3345,2012
CUSTOMER 3471,5830261,2012
CUSTOMER 3472,407,2012
CUSTOMER 3473,1201458,2012
CUSTOMER 3475,59984,2012
CUSTOMER 3476,136133,2012
CUSTOMER 3477,20300,2012
CUSTOMER 3478,152243,2012
CUSTOMER 3480,0,2012
CUSTOMER 3484,11052,2012
CUSTOMER 3486,0,2012
CUSTOMER 3487,2908645,2012
CUSTOMER 3489,314334,2012
CUSTOMER 3491,8544609,2012
CUSTOMER 3499,121,2012
CUSTOMER 3500,163145,2012
CUSTOMER 3501,2,2012
CUSTOMER 3502,179979,2012
CUSTOMER 3503,0,2012
CUSTOMER 3506,16612096,2012
CUSTOMER 3507,0,2012
CUSTOMER 3508,26734,2012
CUSTOMER 3509,410,2012
CUSTOMER 3512,86240,2012
CUSTOMER 3514,34478,2012
CUSTOMER 3518,0,2012
CUSTOMER 3522,39456,2012
CUSTOMER 3523,0,2012
CUSTOMER 3524,0,2012
CUSTOMER 3526,14301,2012
CUSTOMER 3532,404506,2012
CUSTOMER 3533,1601087,2012
CUSTOMER 3534,8219,2012
CUSTOMER 3535,12556,2012
CUSTOMER 3536,9,2012
CUSTOMER 3537,3818533,2012
CUSTOMER 3538,24103,2012
CUSTOMER 3539,7329,2012
CUSTOMER 3541,101454,2012
CUSTOMER 3542,57011377,2012
CUSTOMER 3544,34833,2012
CUSTOMER 3546,45261,2012
CUSTOMER 3548,116270,2012
CUSTOMER 3549,0,2012
CUSTOMER 3550,0,2012
CUSTOMER 3551,725871,2012
CUSTOMER 3554,0,2012
CUSTOMER 3555,0,2012
CUSTOMER 3565,0,2012
CUSTOMER 3577,0,2012
CUSTOMER 3578,0,2012
CUSTOMER 3579,32112,2012
CUSTOMER 3581,19260,2012
CUSTOMER 3583,279930,2012
CUSTOMER 3584,86088,2012
CUSTOMER 3585,83374350,2012
CUSTOMER 3588,4202,2012
CUSTOMER 3595,153360,2012
CUSTOMER 3597,0,2012
CUSTOMER 3598,1964246,2012
CUSTOMER 3599,472068,2012
CUSTOMER 3600,1508201,2012
CUSTOMER 3602,258,2012
CUSTOMER 3605,353562,2012
CUSTOMER 3611,3598646,2012
CUSTOMER 3612,180538,2012
CUSTOMER 3615,5683025,2012
CUSTOMER 3616,45748,2012
CUSTOMER 3617,711962,2012
CUSTOMER 3620,182510,2012
CUSTOMER 3622,45373,2012
CUSTOMER 3624,3828185,2012
CUSTOMER 3628,31773,2012
CUSTOMER 3630,243293,2012
CUSTOMER 3631,31,2012
CUSTOMER 3632,1200136,2012
CUSTOMER 3637,1071,2012
CUSTOMER 3638,22601,2012
CUSTOMER 3639,14897,2012
CUSTOMER 3642,7149,2012
CUSTOMER 3646,716,2012
CUSTOMER 3648,203036,2012
CUSTOMER 3649,12,2012
CUSTOMER 3652,16,2012
CUSTOMER 3654,191712,2012
CUSTOMER 3656,347213,2012
CUSTOMER 3658,8819,2012
CUSTOMER 3659,8472,2012
CUSTOMER 3660,39099,2012
CUSTOMER 3661,0,2012
CUSTOMER 3665,10,2012
CUSTOMER 3668,91406,2012
CUSTOMER 3669,731,2012
CUSTOMER 3672,6494,2012
CUSTOMER 3675,98602,2012
CUSTOMER 3676,47,2012
CUSTOMER 3677,16134,2012
CUSTOMER 3678,105613,2012
CUSTOMER 3679,184,2012
CUSTOMER 3681,156154,2012
CUSTOMER 3683,0,2012
CUSTOMER 3687,10659,2012
CUSTOMER 3688,156,2012
CUSTOMER 3689,13259052,2012
CUSTOMER 3693,0,2012
CUSTOMER 3694,59385,2012
CUSTOMER 3696,0,2012
CUSTOMER 3697,0,2012
CUSTOMER 3698,246856,2012
CUSTOMER 3699,2272,2012
CUSTOMER 3701,12051,2012
CUSTOMER 3704,344,2012
CUSTOMER 3705,1108990,2012
CUSTOMER 3709,109548,2012
CUSTOMER 3710,1404,2012
CUSTOMER 3712,216,2012
CUSTOMER 3714,203978,2012
CUSTOMER 3715,433,2012
CUSTOMER 3717,3250,2012
CUSTOMER 3718,34058,2012
CUSTOMER 3719,513107,2012
CUSTOMER 3720,7,2012
CUSTOMER 3722,162,2012
CUSTOMER 3725,48919,2012
CUSTOMER 3726,0,2012
CUSTOMER 3727,4474,2012
CUSTOMER 3729,16042,2012
CUSTOMER 3730,0,2012
CUSTOMER 3733,2,2012
CUSTOMER 3734,70572,2012
CUSTOMER 3735,4738465,2012
CUSTOMER 3736,2,2012
CUSTOMER 3737,12709,2012
CUSTOMER 3738,694580,2012
CUSTOMER 3739,593654,2012
CUSTOMER 3741,23387,2012
CUSTOMER 3742,62718,2012
CUSTOMER 3744,44910,2012
CUSTOMER 3749,184965,2012
CUSTOMER 3751,269264,2012
CUSTOMER 3752,679747,2012
CUSTOMER 3753,23,2012
CUSTOMER 3755,22984,2012
CUSTOMER 3756,58528,2012
CUSTOMER 3757,38458,2012
CUSTOMER 3758,0,2012
CUSTOMER 3759,0,2012
CUSTOMER 3760,0,2012
CUSTOMER 3761,261627,2012
CUSTOMER 3763,337433,2012
CUSTOMER 3764,10,2012
CUSTOMER 3766,4360938,2012
CUSTOMER 3767,814204,2012
CUSTOMER 3768,443,2012
CUSTOMER 3769,9725,2012
CUSTOMER 3770,629,2012
CUSTOMER 3773,42956,2012
CUSTOMER 3777,0,2012
CUSTOMER 3778,0,2012
CUSTOMER 3781,1473490,2012
CUSTOMER 3782,534446,2012
CUSTOMER 3783,69633,2012
CUSTOMER 3786,668406,2012
CUSTOMER 3790,243,2012
CUSTOMER 3791,76495,2012
CUSTOMER 3793,231986,2012
